"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,        4660,      -7.115478645,      -5.504798447,      -5.885566105,      -2.794842905,      -8.998869389,     0.01344889247,      0.7236151303,                 0,                 0,                 0,       0.092846936,    -0.01572820119,      0.7235691765,                 0,       53.80481197
          0,           0,        4661,       -7.11583585,      -5.505156465,      -5.886048061,      -2.795399976,      -8.999134313,     0.01344889279,      0.7236151472,                 0,                 0,                 0,     0.09284693833,    -0.01572820155,      0.7235691934,                 0,       53.80481194
          0,           0,        4662,      -7.116193052,      -5.505514396,      -5.886530183,      -2.795957527,      -8.999399254,     0.01344889311,      0.7236151641,                 0,                 0,                 0,     0.09284694066,    -0.01572820191,      0.7235692103,                 0,        53.8048119
          0,           0,        4663,       -7.11655025,      -5.505872293,      -5.887012168,      -2.796515372,      -8.999664212,     0.01344889343,      0.7236151809,                 0,                 0,                 0,     0.09284694298,    -0.01572820227,      0.7235692271,                 0,       53.80481187
          0,           0,        4664,      -7.116907443,      -5.506230041,      -5.887494552,      -2.797073703,      -8.999929188,     0.01344889375,      0.7236151977,                 0,                 0,                 0,      0.0928469453,    -0.01572820263,      0.7235692439,                 0,       53.80481183
          0,           0,        4665,      -7.117264632,      -5.506587799,      -5.887976874,      -2.797632308,      -9.000194185,     0.01344889407,      0.7236152145,                 0,                 0,                 0,     0.09284694762,    -0.01572820298,      0.7235692607,                 0,        53.8048118
          0,           0,        4666,      -7.117621814,      -5.506945468,      -5.888459155,      -2.798191295,      -9.000459204,     0.01344889439,      0.7236152313,                 0,                 0,                 0,     0.09284694993,    -0.01572820334,      0.7235692775,                 0,       53.80481176
          0,           0,        4667,      -7.117978993,      -5.507303128,      -5.888941322,      -2.798750482,      -9.000724247,     0.01344889471,       0.723615248,                 0,                 0,                 0,     0.09284695224,    -0.01572820369,      0.7235692942,                 0,       53.80481173
          0,           0,        4668,      -7.118336166,       -5.50766068,      -5.889423466,      -2.799310178,      -9.000989316,     0.01344889503,      0.7236152648,                 0,                 0,                 0,     0.09284695455,    -0.01572820405,       0.723569311,                 0,       53.80481169
          0,           0,        4669,      -7.118693333,      -5.508018253,      -5.889905338,       -2.79987005,      -9.001254412,     0.01344889535,      0.7236152815,                 0,                 0,                 0,     0.09284695685,     -0.0157282044,      0.7235693277,                 0,       53.80481166
          0,           0,        4670,      -7.119050494,      -5.508375751,      -5.890387058,      -2.800430364,      -9.001519539,     0.01344889567,      0.7236152982,                 0,                 0,                 0,     0.09284695916,    -0.01572820476,      0.7235693444,                 0,       53.80481162
          0,           0,        4671,      -7.119407649,      -5.508733195,      -5.890868594,      -2.800990991,      -9.001784697,     0.01344889599,      0.7236153149,                 0,                 0,                 0,     0.09284696146,    -0.01572820511,      0.7235693611,                 0,       53.80481159
          0,           0,        4672,      -7.119764797,      -5.509090626,      -5.891349846,      -2.801551809,       -9.00204989,     0.01344889631,      0.7236153315,                 0,                 0,                 0,     0.09284696375,    -0.01572820546,      0.7235693777,                 0,       53.80481155
          0,           0,        4673,      -7.120121938,      -5.509448046,      -5.891830719,      -2.802112921,      -9.002315119,     0.01344889663,      0.7236153481,                 0,                 0,                 0,     0.09284696605,    -0.01572820582,      0.7235693943,                 0,       53.80481152
          0,           0,        4674,       -7.12047907,      -5.509805433,      -5.892311409,      -2.802674128,      -9.002580387,     0.01344889694,      0.7236153647,                 0,                 0,                 0,     0.09284696834,    -0.01572820617,      0.7235694109,                 0,       53.80481148
          0,           0,        4675,      -7.120836197,      -5.510162792,      -5.892791665,      -2.803235689,      -9.002845697,     0.01344889726,      0.7236153813,                 0,                 0,                 0,     0.09284697063,    -0.01572820652,      0.7235694275,                 0,       53.80481145
          0,           0,        4676,      -7.121193315,      -5.510520136,      -5.893271461,      -2.803797503,       -9.00311105,     0.01344889758,      0.7236153979,                 0,                 0,                 0,     0.09284697291,    -0.01572820687,      0.7235694441,                 0,       53.80481141
          0,           0,        4677,      -7.121550425,      -5.510877498,      -5.893750887,      -2.804359517,       -9.00337645,     0.01344889789,      0.7236154144,                 0,                 0,                 0,      0.0928469752,    -0.01572820722,      0.7235694606,                 0,       53.80481138
          0,           0,        4678,      -7.121907527,      -5.511234796,      -5.894229845,      -2.804921694,      -9.003641899,     0.01344889821,       0.723615431,                 0,                 0,                 0,     0.09284697748,    -0.01572820757,      0.7235694772,                 0,       53.80481134
          0,           0,        4679,      -7.122264619,      -5.511592127,      -5.894708218,      -2.805484154,      -9.003907399,     0.01344889853,      0.7236154475,                 0,                 0,                 0,     0.09284697975,    -0.01572820792,      0.7235694937,                 0,        53.8048113
          0,           0,        4680,      -7.122621702,       -5.51194943,      -5.895186255,      -2.806046627,      -9.004172954,     0.01344889884,      0.7236154639,                 0,                 0,                 0,     0.09284698203,    -0.01572820827,      0.7235695101,                 0,       53.80481127
          0,           0,        4681,      -7.122978777,      -5.512306766,      -5.895663616,      -2.806609294,      -9.004438565,     0.01344889916,      0.7236154804,                 0,                 0,                 0,      0.0928469843,    -0.01572820862,      0.7235695266,                 0,       53.80481123
          0,           0,        4682,      -7.123335841,      -5.512664087,      -5.896140401,      -2.807172139,      -9.004704237,     0.01344889947,      0.7236154968,                 0,                 0,                 0,     0.09284698657,    -0.01572820897,       0.723569543,                 0,       53.80481119
          0,           0,        4683,      -7.123692896,      -5.513021411,      -5.896616672,       -2.80773511,      -9.004969971,     0.01344889979,      0.7236155133,                 0,                 0,                 0,     0.09284698883,    -0.01572820932,      0.7235695595,                 0,       53.80481116
          0,           0,        4684,       -7.12404994,      -5.513378786,      -5.897092345,      -2.808298231,       -9.00523577,      0.0134489001,      0.7236155297,                 0,                 0,                 0,     0.09284699109,    -0.01572820966,      0.7235695759,                 0,       53.80481112
          0,           0,        4685,      -7.124406974,      -5.513736111,      -5.897567474,      -2.808861463,      -9.005501637,     0.01344890041,       0.723615546,                 0,                 0,                 0,     0.09284699335,    -0.01572821001,      0.7235695922,                 0,       53.80481108
          0,           0,        4686,      -7.124763997,      -5.514093546,      -5.898041795,      -2.809424735,      -9.005767576,     0.01344890073,      0.7236155624,                 0,                 0,                 0,     0.09284699561,    -0.01572821036,      0.7235696086,                 0,       53.80481105
          0,           0,        4687,      -7.125121009,      -5.514450959,       -5.89851559,      -2.809988155,      -9.006033588,     0.01344890104,      0.7236155787,                 0,                 0,                 0,     0.09284699787,     -0.0157282107,      0.7235696249,                 0,       53.80481101
          0,           0,        4688,       -7.12547801,      -5.514808398,      -5.898988685,      -2.810551665,      -9.006299678,     0.01344890135,      0.7236155951,                 0,                 0,                 0,     0.09284700012,    -0.01572821105,      0.7235696413,                 0,       53.80481097
          0,           0,        4689,      -7.125834999,      -5.515165871,      -5.899461095,      -2.811115194,      -9.006565846,     0.01344890167,      0.7236156114,                 0,                 0,                 0,     0.09284700237,    -0.01572821139,      0.7235696576,                 0,       53.80481093
          0,           0,        4690,      -7.126191977,      -5.515523347,      -5.899932847,      -2.811678857,      -9.006832097,     0.01344890198,      0.7236156276,                 0,                 0,                 0,     0.09284700461,    -0.01572821174,      0.7235696738,                 0,       53.80481089
          0,           0,        4691,      -7.126548943,      -5.515880911,      -5.900403911,      -2.812242363,      -9.007098434,     0.01344890229,      0.7236156439,                 0,                 0,                 0,     0.09284700685,    -0.01572821208,      0.7235696901,                 0,       53.80481085
          0,           0,        4692,      -7.126905896,      -5.516238477,      -5.900874138,      -2.812806159,      -9.007364859,      0.0134489026,      0.7236156601,                 0,                 0,                 0,     0.09284700909,    -0.01572821242,      0.7235697063,                 0,       53.80481081
          0,           0,        4693,      -7.127262837,      -5.516596067,        -5.9013438,      -2.813369801,      -9.007631374,     0.01344890291,      0.7236156764,                 0,                 0,                 0,     0.09284701133,    -0.01572821276,      0.7235697225,                 0,       53.80481077
          0,           0,        4694,      -7.127619766,      -5.516953744,      -5.901812728,      -2.813933557,      -9.007897983,     0.01344890322,      0.7236156925,                 0,                 0,                 0,     0.09284701357,    -0.01572821311,      0.7235697387,                 0,       53.80481074
          0,           0,        4695,      -7.127976681,      -5.517311418,      -5.902280979,      -2.814497318,      -9.008164689,     0.01344890353,      0.7236157087,                 0,                 0,                 0,      0.0928470158,    -0.01572821345,      0.7235697549,                 0,        53.8048107
          0,           0,        4696,      -7.128333583,       -5.51766918,      -5.902748623,      -2.815060919,      -9.008431494,     0.01344890384,      0.7236157249,                 0,                 0,                 0,     0.09284701803,    -0.01572821379,      0.7235697711,                 0,       53.80481065
          0,           0,        4697,      -7.128690472,      -5.518027001,      -5.903215479,      -2.815624638,      -9.008698401,     0.01344890415,       0.723615741,                 0,                 0,                 0,     0.09284702025,    -0.01572821413,      0.7235697872,                 0,       53.80481061
          0,           0,        4698,      -7.129047348,      -5.518384869,      -5.903681678,      -2.816188355,      -9.008965413,     0.01344890446,      0.7236157571,                 0,                 0,                 0,     0.09284702247,    -0.01572821447,      0.7235698033,                 0,       53.80481057
          0,           0,        4699,       -7.12940421,      -5.518742733,      -5.904147233,      -2.816752012,      -9.009232531,     0.01344890477,      0.7236157732,                 0,                 0,                 0,     0.09284702469,    -0.01572821481,      0.7235698194,                 0,       53.80481053
          0,           0,        4700,      -7.129761058,      -5.519100742,      -5.904612142,      -2.817315615,       -9.00949976,     0.01344890508,      0.7236157893,                 0,                 0,                 0,     0.09284702691,    -0.01572821515,      0.7235698355,                 0,       53.80481049
          0,           0,        4701,      -7.130117893,       -5.51945876,      -5.905076418,       -2.81787916,      -9.009767101,     0.01344890539,      0.7236158054,                 0,                 0,                 0,     0.09284702913,    -0.01572821549,      0.7235698515,                 0,       53.80481045
          0,           0,        4702,      -7.130474713,      -5.519816857,      -5.905540017,      -2.818442598,      -9.010034557,      0.0134489057,      0.7236158214,                 0,                 0,                 0,     0.09284703134,    -0.01572821583,      0.7235698676,                 0,       53.80481041
          0,           0,        4703,      -7.130831519,      -5.520174975,      -5.906003058,      -2.819006048,      -9.010302129,     0.01344890601,      0.7236158374,                 0,                 0,                 0,     0.09284703355,    -0.01572821616,      0.7235698836,                 0,       53.80481037
          0,           0,        4704,      -7.131188311,      -5.520533176,      -5.906465314,      -2.819569328,      -9.010569822,     0.01344890632,      0.7236158534,                 0,                 0,                 0,     0.09284703575,     -0.0157282165,      0.7235698996,                 0,       53.80481033
          0,           0,        4705,      -7.131545088,      -5.520891437,      -5.906927112,      -2.820132687,      -9.010837636,     0.01344890662,      0.7236158694,                 0,                 0,                 0,     0.09284703796,    -0.01572821684,      0.7235699156,                 0,       53.80481028
          0,           0,        4706,      -7.131901851,      -5.521249788,      -5.907388317,      -2.820695742,      -9.011105574,     0.01344890693,      0.7236158853,                 0,                 0,                 0,     0.09284704016,    -0.01572821717,      0.7235699315,                 0,       53.80481024
          0,           0,        4707,        -7.1322586,      -5.521608159,      -5.907849054,      -2.821258807,      -9.011373638,     0.01344890724,      0.7236159013,                 0,                 0,                 0,     0.09284704235,    -0.01572821751,      0.7235699474,                 0,        53.8048102
          0,           0,        4708,      -7.132615333,      -5.521966628,      -5.908309102,      -2.821821813,      -9.011641831,     0.01344890754,      0.7236159172,                 0,                 0,                 0,     0.09284704455,    -0.01572821785,      0.7235699634,                 0,       53.80481016
          0,           0,        4709,      -7.132972052,      -5.522325153,      -5.908768895,      -2.822384624,      -9.011910153,     0.01344890785,      0.7236159331,                 0,                 0,                 0,     0.09284704674,    -0.01572821818,      0.7235699793,                 0,       53.80481012
          0,           0,        4710,      -7.133328756,      -5.522683751,      -5.909227969,      -2.822947296,      -9.012178607,     0.01344890815,       0.723615949,                 0,                 0,                 0,     0.09284704893,    -0.01572821851,      0.7235699951,                 0,       53.80481007
          0,           0,        4711,      -7.133685445,      -5.523042389,       -5.90968667,      -2.823509871,      -9.012447196,     0.01344890846,      0.7236159648,                 0,                 0,                 0,     0.09284705112,    -0.01572821885,       0.723570011,                 0,       53.80481003
          0,           0,        4712,      -7.134042119,      -5.523401108,      -5.910144857,      -2.824072249,       -9.01271592,     0.01344890876,      0.7236159806,                 0,                 0,                 0,      0.0928470533,    -0.01572821918,      0.7235700268,                 0,       53.80480999
          0,           0,        4713,      -7.134398779,      -5.523759917,      -5.910602748,      -2.824634568,      -9.012984781,     0.01344890907,      0.7236159965,                 0,                 0,                 0,     0.09284705548,    -0.01572821952,      0.7235700426,                 0,       53.80480995
          0,           0,        4714,      -7.134755423,      -5.524118756,      -5.911060229,      -2.825196573,       -9.01325378,     0.01344890937,      0.7236160123,                 0,                 0,                 0,     0.09284705766,    -0.01572821985,      0.7235700584,                 0,        53.8048099
          0,           0,        4715,      -7.135112053,      -5.524477683,       -5.91151735,      -2.825758487,       -9.01352292,     0.01344890968,       0.723616028,                 0,                 0,                 0,     0.09284705983,    -0.01572822018,      0.7235700742,                 0,       53.80480986
          0,           0,        4716,      -7.135468667,       -5.52483671,      -5.911974142,       -2.82632015,      -9.013792202,     0.01344890998,      0.7236160438,                 0,                 0,                 0,       0.092847062,    -0.01572822051,        0.72357009,                 0,       53.80480982
          0,           0,        4717,      -7.135825266,      -5.525195768,      -5.912430565,       -2.82688165,      -9.014061626,     0.01344891028,      0.7236160595,                 0,                 0,                 0,     0.09284706417,    -0.01572822084,      0.7235701057,                 0,       53.80480978
          0,           0,        4718,      -7.136181851,       -5.52555486,      -5.912886794,      -2.827443085,      -9.014331194,     0.01344891059,      0.7236160752,                 0,                 0,                 0,     0.09284706634,    -0.01572822118,      0.7235701214,                 0,       53.80480973
          0,           0,        4719,       -7.13653842,       -5.52591406,      -5.913342775,      -2.828004229,      -9.014600908,     0.01344891089,      0.7236160909,                 0,                 0,                 0,      0.0928470685,    -0.01572822151,      0.7235701371,                 0,       53.80480969
          0,           0,        4720,      -7.136894975,      -5.526273298,      -5.913798373,      -2.828565064,      -9.014870767,     0.01344891119,      0.7236161066,                 0,                 0,                 0,     0.09284707066,    -0.01572822184,      0.7235701528,                 0,       53.80480965
          0,           0,        4721,      -7.137251515,       -5.52663259,      -5.914253902,      -2.829125806,      -9.015140773,     0.01344891149,      0.7236161223,                 0,                 0,                 0,     0.09284707282,    -0.01572822217,      0.7235701684,                 0,       53.80480961
          0,           0,        4722,      -7.137608039,      -5.526991984,      -5.914709339,      -2.829686268,      -9.015410927,     0.01344891179,      0.7236161379,                 0,                 0,                 0,     0.09284707497,     -0.0157282225,      0.7235701841,                 0,       53.80480957
          0,           0,        4723,      -7.137964549,      -5.527351387,      -5.915164528,      -2.830246462,      -9.015681229,     0.01344891209,      0.7236161535,                 0,                 0,                 0,     0.09284707713,    -0.01572822282,      0.7235701997,                 0,       53.80480952
          0,           0,        4724,      -7.138321044,      -5.527710884,        -5.9156196,      -2.830806341,      -9.015951679,     0.01344891239,      0.7236161691,                 0,                 0,                 0,     0.09284707928,    -0.01572822315,      0.7235702153,                 0,       53.80480948
          0,           0,        4725,      -7.138677524,      -5.528070416,      -5.916074617,       -2.83136605,      -9.016222279,     0.01344891269,      0.7236161847,                 0,                 0,                 0,     0.09284708142,    -0.01572822348,      0.7235702309,                 0,       53.80480944
          0,           0,        4726,       -7.13903399,      -5.528430036,      -5.916529538,       -2.83192551,      -9.016493029,     0.01344891299,      0.7236162003,                 0,                 0,                 0,     0.09284708357,    -0.01572822381,      0.7235702464,                 0,        53.8048094
          0,           0,        4727,      -7.139390441,      -5.528789678,       -5.91698439,      -2.832484673,      -9.016763929,     0.01344891329,      0.7236162158,                 0,                 0,                 0,     0.09284708571,    -0.01572822414,       0.723570262,                 0,       53.80480936
          0,           0,        4728,      -7.139746877,      -5.529149399,      -5.917439282,        -2.8330435,      -9.017034979,     0.01344891359,      0.7236162313,                 0,                 0,                 0,     0.09284708785,    -0.01572822447,      0.7235702775,                 0,       53.80480932
          0,           0,        4729,      -7.140103299,       -5.52950912,      -5.917894065,      -2.833602066,      -9.017306179,     0.01344891389,      0.7236162468,                 0,                 0,                 0,     0.09284708998,    -0.01572822479,       0.723570293,                 0,       53.80480928
          0,           0,        4730,      -7.140459707,      -5.529868921,      -5.918348936,      -2.834160303,      -9.017577529,     0.01344891419,      0.7236162623,                 0,                 0,                 0,     0.09284709211,    -0.01572822512,      0.7235703085,                 0,       53.80480924
          0,           0,        4731,        -7.1408161,      -5.530228751,      -5.918803903,      -2.834718213,      -9.017849029,     0.01344891448,      0.7236162778,                 0,                 0,                 0,     0.09284709424,    -0.01572822545,       0.723570324,                 0,        53.8048092
          0,           0,        4732,       -7.14117248,      -5.530588642,      -5.919258943,      -2.835275802,      -9.018120679,     0.01344891478,      0.7236162932,                 0,                 0,                 0,     0.09284709637,    -0.01572822577,      0.7235703394,                 0,       53.80480917
          0,           0,        4733,      -7.141528845,      -5.530948555,      -5.919714062,      -2.835833149,      -9.018392478,     0.01344891508,      0.7236163087,                 0,                 0,                 0,     0.09284709849,     -0.0157282261,      0.7235703548,                 0,       53.80480913
          0,           0,        4734,      -7.141885196,       -5.53130854,      -5.920169241,      -2.836389932,      -9.018664426,     0.01344891537,      0.7236163241,                 0,                 0,                 0,     0.09284710061,    -0.01572822642,      0.7235703702,                 0,       53.80480909
          0,           0,        4735,      -7.142241534,      -5.531668535,      -5.920624377,      -2.836946529,      -9.018936523,     0.01344891567,      0.7236163395,                 0,                 0,                 0,     0.09284710273,    -0.01572822675,      0.7235703856,                 0,       53.80480905
          0,           0,        4736,      -7.142597858,      -5.532028556,      -5.921079906,      -2.837502809,      -9.019208768,     0.01344891596,      0.7236163548,                 0,                 0,                 0,     0.09284710485,    -0.01572822707,       0.723570401,                 0,       53.80480902
          0,           0,        4737,      -7.142954168,      -5.532388569,       -5.92153549,      -2.838058747,       -9.01948116,     0.01344891626,      0.7236163702,                 0,                 0,                 0,     0.09284710696,     -0.0157282274,      0.7235704163,                 0,       53.80480898
          0,           0,        4738,      -7.143310465,       -5.53274867,      -5.921991295,      -2.838614174,      -9.019753698,     0.01344891655,      0.7236163855,                 0,                 0,                 0,     0.09284710907,    -0.01572822772,      0.7235704317,                 0,       53.80480894
          0,           0,        4739,      -7.143666748,      -5.533108735,      -5.922447228,      -2.839169232,      -9.020026382,     0.01344891684,      0.7236164008,                 0,                 0,                 0,     0.09284711118,    -0.01572822805,       0.723570447,                 0,       53.80480891
          0,           0,        4740,      -7.144023018,      -5.533468846,      -5.922903434,      -2.839723774,      -9.020299211,     0.01344891714,      0.7236164161,                 0,                 0,                 0,     0.09284711328,    -0.01572822837,      0.7235704623,                 0,       53.80480888
          0,           0,        4741,      -7.144379276,      -5.533828977,      -5.923359715,      -2.840278111,      -9.020572183,     0.01344891743,      0.7236164314,                 0,                 0,                 0,     0.09284711539,    -0.01572822869,      0.7235704775,                 0,       53.80480884
          0,           0,        4742,       -7.14473552,      -5.534189101,      -5.923816224,      -2.840832025,      -9.020845298,     0.01344891772,      0.7236164466,                 0,                 0,                 0,     0.09284711748,    -0.01572822902,      0.7235704928,                 0,       53.80480881
          0,           0,        4743,      -7.145091751,      -5.534549233,       -5.92427294,      -2.841385559,      -9.021118555,     0.01344891801,      0.7236164619,                 0,                 0,                 0,     0.09284711958,    -0.01572822934,       0.723570508,                 0,       53.80480877
          0,           0,        4744,       -7.14544797,      -5.534909392,      -5.924730002,       -2.84193844,      -9.021391951,      0.0134489183,      0.7236164771,                 0,                 0,                 0,     0.09284712167,    -0.01572822966,      0.7235705232,                 0,       53.80480874
          0,           0,        4745,      -7.145804176,      -5.535269546,      -5.925187207,      -2.842491088,      -9.021665487,     0.01344891859,      0.7236164923,                 0,                 0,                 0,     0.09284712377,    -0.01572822998,      0.7235705384,                 0,       53.80480871
          0,           0,        4746,       -7.14616037,      -5.535629694,      -5.925644698,      -2.843043278,       -9.02193916,     0.01344891888,      0.7236165074,                 0,                 0,                 0,     0.09284712585,    -0.01572823031,      0.7235705536,                 0,       53.80480868
          0,           0,        4747,      -7.146516551,      -5.535989867,      -5.926102388,      -2.843594895,      -9.022212969,     0.01344891917,      0.7236165226,                 0,                 0,                 0,     0.09284712794,    -0.01572823063,      0.7235705688,                 0,       53.80480865
          0,           0,        4748,      -7.146872721,      -5.536349989,        -5.9265602,        -2.8441462,      -9.022486912,     0.01344891946,      0.7236165377,                 0,                 0,                 0,     0.09284713002,    -0.01572823095,      0.7235705839,                 0,       53.80480862
          0,           0,        4749,      -7.147228878,      -5.536710205,      -5.927018334,      -2.844696885,      -9.022760989,     0.01344891975,      0.7236165529,                 0,                 0,                 0,      0.0928471321,    -0.01572823127,       0.723570599,                 0,       53.80480859
          0,           0,        4750,      -7.147585024,      -5.537070278,      -5.927476771,      -2.845247279,      -9.023035196,     0.01344892004,       0.723616568,                 0,                 0,                 0,     0.09284713418,    -0.01572823159,      0.7235706141,                 0,       53.80480856
          0,           0,        4751,      -7.147941158,      -5.537430405,      -5.927935436,       -2.84579712,      -9.023309534,     0.01344892032,       0.723616583,                 0,                 0,                 0,     0.09284713625,    -0.01572823191,      0.7235706292,                 0,       53.80480853
          0,           0,        4752,       -7.14829728,      -5.537790512,      -5.928394347,       -2.84634637,      -9.023583999,     0.01344892061,      0.7236165981,                 0,                 0,                 0,     0.09284713832,    -0.01572823223,      0.7235706443,                 0,       53.80480851
          0,           0,        4753,      -7.148653391,      -5.538150581,      -5.928853557,       -2.84689531,      -9.023858591,      0.0134489209,      0.7236166132,                 0,                 0,                 0,     0.09284714039,    -0.01572823255,      0.7235706593,                 0,       53.80480848
          0,           0,        4754,       -7.14900949,      -5.538510607,      -5.929312846,       -2.84744372,      -9.024133307,     0.01344892118,      0.7236166282,                 0,                 0,                 0,     0.09284714246,    -0.01572823287,      0.7235706743,                 0,       53.80480845
          0,           0,        4755,      -7.149365578,        -5.5388707,      -5.929772222,      -2.847991657,      -9.024408146,     0.01344892147,      0.7236166432,                 0,                 0,                 0,     0.09284714452,    -0.01572823319,      0.7235706893,                 0,       53.80480843
          0,           0,        4756,      -7.149721656,       -5.53923068,      -5.930232054,      -2.848539052,      -9.024683106,     0.01344892175,      0.7236166582,                 0,                 0,                 0,     0.09284714658,    -0.01572823351,      0.7235707043,                 0,        53.8048084
          0,           0,        4757,      -7.150077723,      -5.539590626,      -5.930691999,      -2.849086001,      -9.024958184,     0.01344892204,      0.7236166731,                 0,                 0,                 0,     0.09284714864,    -0.01572823383,      0.7235707193,                 0,       53.80480838
          0,           0,        4758,      -7.150433779,      -5.539950562,      -5.931152109,      -2.849632383,      -9.025233379,     0.01344892232,      0.7236166881,                 0,                 0,                 0,      0.0928471507,    -0.01572823415,      0.7235707342,                 0,       53.80480835
          0,           0,        4759,      -7.150789824,      -5.540310432,      -5.931612587,      -2.850178334,       -9.02550869,     0.01344892261,       0.723616703,                 0,                 0,                 0,     0.09284715275,    -0.01572823447,      0.7235707492,                 0,       53.80480833
          0,           0,        4760,      -7.151145859,      -5.540670305,      -5.932072906,      -2.850723769,      -9.025784113,     0.01344892289,      0.7236167179,                 0,                 0,                 0,      0.0928471548,    -0.01572823479,      0.7235707641,                 0,       53.80480831
          0,           0,        4761,      -7.151501884,      -5.541030081,      -5.932533508,      -2.851268623,      -9.026059647,     0.01344892317,      0.7236167328,                 0,                 0,                 0,     0.09284715685,    -0.01572823511,       0.723570779,                 0,       53.80480829
          0,           0,        4762,      -7.151857898,      -5.541389839,      -5.932994282,      -2.851813084,       -9.02633529,     0.01344892345,      0.7236167477,                 0,                 0,                 0,     0.09284715889,    -0.01572823543,      0.7235707939,                 0,       53.80480827
          0,           0,        4763,      -7.152213903,      -5.541749528,      -5.933455193,      -2.852357035,      -9.026611041,     0.01344892373,      0.7236167626,                 0,                 0,                 0,     0.09284716093,    -0.01572823574,      0.7235708087,                 0,       53.80480824
          0,           0,        4764,      -7.152569897,      -5.542109191,       -5.93391607,      -2.852900459,      -9.026886895,     0.01344892401,      0.7236167774,                 0,                 0,                 0,     0.09284716297,    -0.01572823606,      0.7235708236,                 0,       53.80480822
          0,           0,        4765,      -7.152925882,      -5.542468779,      -5.934377142,      -2.853443463,      -9.027162853,     0.01344892429,      0.7236167922,                 0,                 0,                 0,     0.09284716501,    -0.01572823638,      0.7235708384,                 0,        53.8048082
          0,           0,        4766,      -7.153281857,      -5.542828322,       -5.93483821,      -2.853985905,      -9.027438912,     0.01344892457,       0.723616807,                 0,                 0,                 0,     0.09284716704,    -0.01572823669,      0.7235708532,                 0,       53.80480819
          0,           0,        4767,      -7.153637823,       -5.54318778,      -5.935299483,      -2.854527859,      -9.027715069,     0.01344892485,      0.7236168218,                 0,                 0,                 0,     0.09284716907,    -0.01572823701,       0.723570868,                 0,       53.80480817
          0,           0,        4768,      -7.153993779,      -5.543547145,      -5.935760647,      -2.855069419,      -9.027991323,     0.01344892513,      0.7236168366,                 0,                 0,                 0,      0.0928471711,    -0.01572823733,      0.7235708827,                 0,       53.80480815
          0,           0,        4769,      -7.154349726,       -5.54390654,      -5.936221957,      -2.855610436,      -9.028267672,     0.01344892541,      0.7236168513,                 0,                 0,                 0,     0.09284717313,    -0.01572823764,      0.7235708975,                 0,       53.80480813
          0,           0,        4770,      -7.154705664,      -5.544265828,       -5.93668321,      -2.856150986,      -9.028544113,     0.01344892569,      0.7236168661,                 0,                 0,                 0,     0.09284717515,    -0.01572823796,      0.7235709122,                 0,       53.80480811
          0,           0,        4771,      -7.155061594,      -5.544625016,      -5.937144498,       -2.85669107,      -9.028820645,     0.01344892597,      0.7236168808,                 0,                 0,                 0,     0.09284717717,    -0.01572823828,      0.7235709269,                 0,        53.8048081
          0,           0,        4772,      -7.155417514,      -5.544984158,      -5.937605679,      -2.857230661,      -9.029097265,     0.01344892624,      0.7236168955,                 0,                 0,                 0,     0.09284717919,    -0.01572823859,      0.7235709416,                 0,       53.80480808
          0,           0,        4773,      -7.155773426,       -5.54534322,      -5.938066743,      -2.857769879,      -9.029373972,     0.01344892652,      0.7236169102,                 0,                 0,                 0,      0.0928471812,    -0.01572823891,      0.7235709563,                 0,       53.80480806
          0,           0,        4774,      -7.156129329,      -5.545702209,       -5.93852786,      -2.858308775,      -9.029650763,      0.0134489268,      0.7236169248,                 0,                 0,                 0,     0.09284718321,    -0.01572823922,      0.7235709709,                 0,       53.80480805
          0,           0,        4775,      -7.156485223,      -5.546061114,       -5.93898883,       -2.85884696,      -9.029927637,     0.01344892707,      0.7236169395,                 0,                 0,                 0,     0.09284718522,    -0.01572823953,      0.7235709856,                 0,       53.80480803
          0,           0,        4776,      -7.156841108,      -5.546419998,      -5.939449763,      -2.859385017,      -9.030204592,     0.01344892735,      0.7236169541,                 0,                 0,                 0,     0.09284718723,    -0.01572823985,      0.7235710002,                 0,       53.80480802
          0,           0,        4777,      -7.157196986,      -5.546778727,      -5.939910616,      -2.859922348,      -9.030481625,     0.01344892762,      0.7236169687,                 0,                 0,                 0,     0.09284718923,    -0.01572824016,      0.7235710148,                 0,         53.804808
          0,           0,        4778,      -7.157552855,      -5.547137439,      -5.940371108,      -2.860459456,      -9.030758736,      0.0134489279,      0.7236169833,                 0,                 0,                 0,     0.09284719123,    -0.01572824048,      0.7235710294,                 0,       53.80480799
          0,           0,        4779,      -7.157908717,      -5.547496053,      -5.940831695,      -2.860996195,      -9.031035921,     0.01344892817,      0.7236169978,                 0,                 0,                 0,     0.09284719323,    -0.01572824079,       0.723571044,                 0,       53.80480797
          0,           0,        4780,      -7.158264571,      -5.547854583,      -5.941291897,       -2.86153248,      -9.031313179,     0.01344892845,      0.7236170124,                 0,                 0,                 0,     0.09284719523,     -0.0157282411,      0.7235710585,                 0,       53.80480796
